AgileMetricsID,Datekey,TeamID,SprintID,BacklogItemID,SPCommitted,SPCompleted,FTEquivalents,SprintDurationInBizDays,SPCmpltVsCommitInPercent,BacklogReadiness,BatchId,CreatedDate,ProjectID
3356,20110930,15,63,S-21623,2,2,5,15,1,1,6,26:05.5,R4.11
3357,20110930,13,63,S-22025,3,3,17.3,15,1,1,6,26:05.5,R4.11
3358,20110930,17,63,S-21934,0,0,7.75,15,1,1,6,26:05.5,R4.11
3359,20110930,17,63,S-21885,0,0,7.75,15,1,1,6,26:05.5,R4.11
3360,20110930,17,63,S-21930,3,3,7.75,15,1,1,6,26:05.5,R4.11
3361,20110930,17,63,S-21942,3,3,7.75,15,1,1,6,26:05.5,R4.11
3362,20110930,17,63,S-21454,0.5,0.5,7.75,15,1,1,6,26:05.5,R4.11
3363,20110930,17,63,S-21724,1,1,7.75,15,1,1,6,26:05.5,R4.11
3364,20110930,17,63,S-21555,5,5,7.75,15,1,1,6,26:05.5,R4.11
3365,20110930,14,63,S-21637,0,0,7,15,1,1,6,26:05.5,R4.11
3366,20110930,14,63,S-21636,0,0,7,15,1,1,6,26:05.5,R4.11
3367,20110930,17,63,S-21879,0,0,7.75,15,1,1,6,26:05.5,R4.11
3368,20110930,17,63,S-22299,0,0,7.75,15,1,1,6,26:05.5,R4.11
3369,20110930,17,63,S-22007,0,0,7.75,15,1,1,6,26:05.5,R4.11
3370,20110930,17,63,S-22345,0,0,7.75,15,1,1,6,26:05.5,R4.11
3371,20110930,15,63,S-21035,1,1,5,15,1,1,6,26:05.5,R4.11
3372,20110930,17,63,S-22035,0,0,7.75,15,1,1,6,26:05.5,R4.11
3373,20110930,17,63,S-22034,0,0,7.75,15,1,1,6,26:05.5,R4.11
3374,20110930,17,63,S-22154,0,0,7.75,15,1,1,6,26:05.5,R4.11
3375,20110930,15,63,S-20926,13,13,5,15,1,1,6,26:05.5,R4.11
3376,20110930,17,63,S-22004,0,0,7.75,15,1,1,6,26:05.5,R4.11
3377,20110930,17,63,S-22344,0,0,7.75,15,1,1,6,26:05.5,R4.11
3378,20110930,17,63,S-22298,0,0,7.75,15,1,1,6,26:05.5,R4.11
3379,20110930,17,63,S-22259,0,0,7.75,15,1,1,6,26:05.5,R4.11
3380,20110930,17,63,S-22094,0,0,7.75,15,1,1,6,26:05.5,R4.11
3381,20110930,17,63,S-21310,0,0,7.75,15,1,1,6,26:05.5,R4.11
3382,20110930,13,63,S-22026,3,3,17.3,15,1,1,6,26:05.5,R4.11
3383,20110930,13,63,S-21856,0,0,17.3,15,1,1,6,26:05.5,R4.11
3384,20110930,13,63,S-22024,3,3,17.3,15,1,1,6,26:05.5,R4.11
3385,20110930,16,63,S-21549,1,1,12.55,15,1,1,6,26:05.5,R4.11
3386,20110930,16,63,S-21550,3.25,3.25,12.55,15,1,1,6,26:05.5,R4.11
3387,20110930,16,63,S-21497,1.5,1.5,12.55,15,1,1,6,26:05.5,R4.11
3388,20110930,16,63,S-22037,0,0,12.55,15,1,1,6,26:05.5,R4.11
3389,20110930,16,63,S-22038,0,0,12.55,15,1,1,6,26:05.5,R4.11
3390,20110930,16,63,S-21578,0.7,0.7,12.55,15,1,1,6,26:05.5,R4.11
3391,20110930,16,63,S-22095,0,0,12.55,15,1,1,6,26:05.5,R4.11
3392,20110930,16,63,S-22036,0,0,12.55,15,1,1,6,26:05.5,R4.11
3393,20110930,16,63,S-21162,0,0,12.55,15,1,1,6,26:05.5,R4.11
3394,20110930,16,63,S-22099,0,0,12.55,15,1,1,6,26:05.5,R4.11
3395,20110930,16,63,S-22001,0,0,12.55,15,1,1,6,26:05.5,R4.11
3396,20110930,16,63,S-22423,0,0,12.55,15,1,1,6,26:05.5,R4.11
3397,20110930,16,63,S-22275,0,0,12.55,15,1,1,6,26:05.5,R4.11
3398,20110930,16,63,S-22417,0,0,12.55,15,1,1,6,26:05.5,R4.11
3399,20110930,16,63,S-22241,0.2,0.2,12.55,15,1,1,6,26:05.5,R4.11
3400,20110930,16,63,S-21579,0.2,0.2,12.55,15,1,1,6,26:05.5,R4.11
3401,20110930,15,63,S-21196,5,5,5,15,1,1,6,26:05.5,R4.11
3402,20110930,15,63,S-21673,1,1,5,15,1,1,6,26:05.5,R4.11
3403,20110930,15,63,S-21872,0,0,5,15,1,1,6,26:05.5,R4.11
3404,20110930,15,63,S-22280,0,0,5,15,1,1,6,26:05.5,R4.11
3405,20110930,15,63,S-22136,3,3,5,15,1,1,6,26:05.5,R4.11
3406,20110930,16,63,S-20867,5,5,12.55,15,1,1,6,26:05.5,R4.11
3407,20110930,15,63,S-21873,0,0,5,15,1,1,6,26:05.5,R4.11
3408,20110930,16,63,S-21988,5,5,12.55,15,1,1,6,26:05.5,R4.11
3409,20110930,16,63,S-21987,1,1,12.55,15,1,1,6,26:05.5,R4.11
3410,20110930,16,63,S-21903,0,0,12.55,15,1,1,6,26:05.5,R4.11
3411,20110930,16,63,S-21511,0.1,0.1,12.55,15,1,1,6,26:05.5,R4.11
3412,20110930,16,63,S-21548,4,4,12.55,15,1,1,6,26:05.5,R4.11
3413,20110930,15,63,S-21874,0,0,5,15,1,1,6,26:05.5,R4.11
3414,20110930,16,63,S-22012,0,0,12.55,15,1,1,6,26:05.5,R4.11
3415,20110930,16,63,S-22011,0,0,12.55,15,1,1,6,26:05.5,R4.11
3416,20110930,16,63,S-22010,0,0,12.55,15,1,1,6,26:05.5,R4.11
3417,20110930,13,63,S-21569,13,13,17.3,15,1,1,6,26:05.5,R4.11
3418,20110930,13,63,S-22014,8,8,17.3,15,1,1,6,26:05.5,R4.11
3419,20110930,13,63,S-22015,8,8,17.3,15,1,1,6,26:05.5,R4.11
3420,20110930,13,63,S-21139,0,0,17.3,15,1,1,6,26:05.5,R4.11
3421,20110930,13,63,S-21575,0,0,17.3,15,1,1,6,26:05.5,R4.11
3422,20110930,13,63,S-21502,0,0,17.3,15,1,1,6,26:05.5,R4.11
3423,20110930,13,63,S-21391,0,0,17.3,15,1,1,6,26:05.5,R4.11
3424,20110930,13,63,S-21854,0,0,17.3,15,1,1,6,26:05.5,R4.11
3425,20110930,13,63,S-21572,0,0,17.3,15,1,1,6,26:05.5,R4.11
3426,20110930,13,63,S-21138,0,0,17.3,15,1,1,6,26:05.5,R4.11
3427,20110930,13,63,S-21366,1,1,17.3,15,1,1,6,26:05.5,R4.11
3428,20110930,13,63,S-22137,0,0,17.3,15,1,1,6,26:05.5,R4.11
3429,20110930,13,63,S-21845,0,0,17.3,15,1,1,6,26:05.5,R4.11
3430,20110930,13,63,S-21140,0,0,17.3,15,1,1,6,26:05.5,R4.11
3431,20110930,13,63,S-21573,5,5,17.3,15,1,1,6,26:05.5,R4.11
3432,20110930,13,63,S-21574,3,3,17.3,15,1,1,6,26:05.5,R4.11
3433,20110930,16,63,S-22005,0,0,12.55,15,1,1,6,26:05.5,R4.11
3434,20110930,16,63,S-22008,0,0,12.55,15,1,1,6,26:05.5,R4.11
3435,20110930,16,63,S-22009,0,0,12.55,15,1,1,6,26:05.5,R4.11
3436,20110930,16,63,S-21307,3,3,12.55,15,1,1,6,26:05.5,R4.11
3437,20110930,16,63,S-22003,0,0,12.55,15,1,1,6,26:05.5,R4.11
3438,20110930,16,63,S-22002,0,0,12.55,15,1,1,6,26:05.5,R4.11
3439,20110930,16,63,S-22092,0,0,12.55,15,1,1,6,26:05.5,R4.11
3440,20110930,16,63,S-21164,0,0,12.55,15,1,1,6,26:05.5,R4.11
3441,20110930,16,63,S-21165,0,0,12.55,15,1,1,6,26:05.5,R4.11
3442,20110930,13,63,S-21571,13,13,17.3,15,1,1,6,26:05.5,R4.11
3443,20110930,13,63,S-21137,0,0,17.3,15,1,1,6,26:05.5,R4.11
3444,20110930,13,63,S-21576,5,5,17.3,15,1,1,6,26:05.5,R4.11
3445,20110930,13,63,S-21843,0,0,17.3,15,1,1,6,26:05.5,R4.11
3446,20110930,13,63,S-22132,0,0,17.3,15,1,1,6,26:05.5,R4.11
3447,20110930,14,63,S-21634,0,0,7,15,1,1,6,26:05.5,R4.11
3448,20110930,16,63,S-21505,5,5,12.55,15,1,1,6,26:05.5,R4.11
3449,20110930,14,63,S-21583,0,0,7,15,1,1,6,26:05.5,R4.11
3450,20110930,6,63,S-21175,0,0,14.75,15,1,1,6,26:05.5,R4.11
3451,20110930,6,63,S-22169,0,0,14.75,15,1,1,6,26:05.5,R4.11
3452,20110930,6,63,S-22093,0,0,14.75,15,1,1,6,26:05.5,R4.11
3453,20110930,6,63,S-21486,0,0,14.75,15,1,1,6,26:05.5,R4.11
3454,20110930,6,63,S-21967,0,0,14.75,15,1,1,6,26:05.5,R4.11
3455,20110930,6,63,S-22045,0,0,14.75,15,1,1,6,26:05.5,R4.11
3456,20110930,6,63,S-20593,0,0,14.75,15,1,1,6,26:05.5,R4.11
3457,20110930,6,63,S-21969,0,0,14.75,15,1,1,6,26:05.5,R4.11
3458,20110930,6,63,S-22256,0,0,14.75,15,1,1,6,26:05.5,R4.11
3459,20110930,6,63,S-21819,0,0,14.75,15,1,1,6,26:05.5,R4.11
3460,20110930,6,63,S-21820,0,0,14.75,15,1,1,6,26:05.5,R4.11
3461,20110930,8,63,S-20990,3,3,19,15,1,1,6,26:05.5,R4.11
3462,20110930,8,63,S-20987,1,1,19,15,1,1,6,26:05.5,R4.11
3463,20110930,8,63,S-20694,2,2,19,15,1,1,6,26:05.5,R4.11
3464,20110930,8,63,S-20693,1,1,19,15,1,1,6,26:05.5,R4.11
3465,20110930,8,63,S-20870,1,1,19,15,1,1,6,26:05.5,R4.11
3466,20110930,8,63,S-21058,5,5,19,15,1,1,6,26:05.5,R4.11
3467,20110930,6,63,S-22107,0,0,14.75,15,1,1,6,26:05.5,R4.11
3468,20110930,8,63,S-21970,0.5,0.5,19,15,1,1,6,26:05.5,R4.11
3469,20110930,8,63,S-20811,1,1,19,15,1,1,6,26:05.5,R4.11
3470,20110930,8,63,S-21338,5,5,19,15,1,1,6,26:05.5,R4.11
3471,20110930,8,63,S-21971,0.5,0.5,19,15,1,1,6,26:05.5,R4.11
3472,20110930,8,63,S-21981,3,3,19,15,1,1,6,26:05.5,R4.11
3473,20110930,8,63,S-19344,1,1,19,15,1,1,6,26:05.5,R4.11
3474,20110930,8,63,S-21978,8,8,19,15,1,1,6,26:05.5,R4.11
3475,20110930,6,63,S-22030,0,0,14.75,15,1,1,6,26:05.5,R4.11
3476,20110930,6,63,S-21179,0,0,14.75,15,1,1,6,26:05.5,R4.11
3477,20110930,6,63,S-21485,1,1,14.75,15,1,1,6,26:05.5,R4.11
3478,20110930,6,63,S-21965,0.5,0.5,14.75,15,1,1,6,26:05.5,R4.11
3479,20110930,6,63,S-21300,1,1,14.75,15,1,1,6,26:05.5,R4.11
3480,20110930,6,63,S-21363,5,5,14.75,15,1,1,6,26:05.5,R4.11
3481,20110930,5,63,S-21941,3,3,5,15,1,1,6,26:05.5,R4.11
3482,20110930,5,63,S-21938,5,5,5,15,1,1,6,26:05.5,R4.11
3483,20110930,5,63,S-21936,3,3,5,15,1,1,6,26:05.5,R4.11
3484,20110930,5,63,S-21935,3,3,5,15,1,1,6,26:05.5,R4.11
3485,20110930,5,63,S-21038,2,2,5,15,1,1,6,26:05.5,R4.11
3486,20110930,6,63,S-21491,5,5,14.75,15,1,1,6,26:05.5,R4.11
3487,20110930,6,63,S-21340,3,3,14.75,15,1,1,6,26:05.5,R4.11
3488,20110930,6,63,S-21298,3,3,14.75,15,1,1,6,26:05.5,R4.11
3489,20110930,6,63,S-21299,2,2,14.75,15,1,1,6,26:05.5,R4.11
3490,20110930,6,63,S-21962,0.5,0.5,14.75,15,1,1,6,26:05.5,R4.11
3491,20110930,6,63,S-21800,3,3,14.75,15,1,1,6,26:05.5,R4.11
3492,20110930,6,63,S-22245,0,0,14.75,15,1,1,6,26:05.5,R4.11
3493,20110930,6,63,S-21302,1,1,14.75,15,1,1,6,26:05.5,R4.11
3494,20110930,6,63,S-22031,0,0,14.75,15,1,1,6,26:05.5,R4.11
3495,20110930,6,63,S-22109,0,0,14.75,15,1,1,6,26:05.5,R4.11
3496,20110930,6,63,S-21966,0.5,0.5,14.75,15,1,1,6,26:05.5,R4.11
3497,20110930,6,63,S-21068,0,0,14.75,15,1,1,6,26:05.5,R4.11
3498,20110930,6,63,S-21961,5,5,14.75,15,1,1,6,26:05.5,R4.11
3499,20110930,6,63,S-21964,3,3,14.75,15,1,1,6,26:05.5,R4.11
3500,20110930,6,63,S-21968,3,3,14.75,15,1,1,6,26:05.5,R4.11
3501,20110930,8,63,S-21979,3,3,19,15,1,1,6,26:05.5,R4.11
3502,20110930,8,63,S-21980,3,3,19,15,1,1,6,26:05.5,R4.11
3503,20110930,8,63,S-21865,3,3,19,15,1,1,6,26:05.5,R4.11
3504,20110930,14,63,S-21214,3,3,7,15,1,1,6,26:05.5,R4.11
3505,20110930,14,63,S-21213,3,3,7,15,1,1,6,26:05.5,R4.11
3506,20110930,14,63,S-21212,5,5,7,15,1,1,6,26:05.5,R4.11
3507,20110930,14,63,S-21211,5,5,7,15,1,1,6,26:05.5,R4.11
3508,20110930,14,63,S-21215,3,3,7,15,1,1,6,26:05.5,R4.11
3509,20110930,14,63,S-21210,3,3,7,15,1,1,6,26:05.5,R4.11
3510,20110930,14,63,S-21208,3,3,7,15,1,1,6,26:05.5,R4.11
3511,20110930,14,63,S-21207,3,3,7,15,1,1,6,26:05.5,R4.11
3512,20110930,14,63,S-21206,3,3,7,15,1,1,6,26:05.5,R4.11
3513,20110930,14,63,S-21205,2,2,7,15,1,1,6,26:05.5,R4.11
3514,20110930,14,63,S-21209,3,3,7,15,1,1,6,26:05.5,R4.11
3515,20110930,8,63,S-19331,1,1,19,15,1,1,6,26:05.5,R4.11
3516,20110930,14,63,S-21217,2,2,7,15,1,1,6,26:05.5,R4.11
3517,20110930,14,63,S-21219,5,5,7,15,1,1,6,26:05.5,R4.11
3518,20110930,14,63,S-21860,0,0,7,15,1,1,6,26:05.5,R4.11
3519,20110930,14,63,S-21775,5,5,7,15,1,1,6,26:05.5,R4.11
3520,20110930,14,63,S-21838,0,0,7,15,1,1,6,26:05.5,R4.11
3521,20110930,14,63,S-21835,0,0,7,15,1,1,6,26:05.5,R4.11
3522,20110930,14,63,S-21218,3,3,7,15,1,1,6,26:05.5,R4.11
3523,20110930,14,63,S-21957,5,5,7,15,1,1,6,26:05.5,R4.11
3524,20110930,14,63,S-21227,2,2,7,15,1,1,6,26:05.5,R4.11
3525,20110930,14,63,S-21226,2,2,7,15,1,1,6,26:05.5,R4.11
3526,20110930,14,63,S-21224,2,2,7,15,1,1,6,26:05.5,R4.11
3527,20110930,14,63,S-21221,3,3,7,15,1,1,6,26:05.5,R4.11
3528,20110930,14,63,S-21228,5,5,7,15,1,1,6,26:05.5,R4.11
3529,20110930,9,63,S-21804,0,0,17.3,15,1,1,6,26:05.5,R4.11
3530,20110930,14,63,S-21266,3,3,7,15,1,1,6,26:05.5,R4.11
3531,20110930,9,63,S-22039,0,0,17.3,15,1,1,6,26:05.5,R4.11
3532,20110930,8,63,S-22029,0,0,19,15,1,1,6,26:05.5,R4.11
3533,20110930,8,63,S-21689,0,0,19,15,1,1,6,26:05.5,R4.11
3534,20110930,8,63,S-21811,0,0,19,15,1,1,6,26:05.5,R4.11
3535,20110930,8,63,S-21810,0,0,19,15,1,1,6,26:05.5,R4.11
3536,20110930,8,63,S-22028,0,0,19,15,1,1,6,26:05.5,R4.11
3537,20110930,8,63,S-21985,0,0,19,15,1,1,6,26:05.5,R4.11
3538,20110930,8,63,S-21861,0,0,19,15,1,1,6,26:05.5,R4.11
3539,20110930,8,63,S-21247,0,0,19,15,1,1,6,26:05.5,R4.11
3540,20110930,8,63,S-21779,0,0,19,15,1,1,6,26:05.5,R4.11
3541,20110930,9,63,S-22021,0,0,17.3,15,1,1,6,26:05.5,R4.11
3542,20110930,8,63,S-21867,0,0,19,15,1,1,6,26:05.5,R4.11
3543,20110930,8,63,S-21248,0,0,19,15,1,1,6,26:05.5,R4.11
3544,20110930,9,63,S-22098,0,0,17.3,15,1,1,6,26:05.5,R4.11
3545,20110930,9,63,S-21622,0,0,17.3,15,1,1,6,26:05.5,R4.11
3546,20110930,9,63,S-21629,3,3,17.3,15,1,1,6,26:05.5,R4.11
3547,20110930,9,63,S-21405,2,2,17.3,15,1,1,6,26:05.5,R4.11
3548,20110930,9,63,S-21836,8,8,17.3,15,1,1,6,26:05.5,R4.11
3549,20110930,9,63,S-21098,3,3,17.3,15,1,1,6,26:05.5,R4.11
3550,20110930,9,63,S-22040,3,3,17.3,15,1,1,6,26:05.5,R4.11
3551,20110930,9,63,S-21881,1,1,17.3,15,1,1,6,26:05.5,R4.11
3552,20110930,9,63,S-18787,5,5,17.3,15,1,1,6,26:05.5,R4.11
3553,20110930,9,63,S-21878,2,2,17.3,15,1,1,6,26:05.5,R4.11
3554,20110930,9,63,S-21933,1,1,17.3,15,1,1,6,26:05.5,R4.11
3555,20110930,9,63,S-21036,3,3,17.3,15,1,1,6,26:05.5,R4.11
3556,20110930,14,63,S-21382,5,5,7,15,1,1,6,26:05.5,R4.11
3557,20110930,17,63,S-19848,2,0,7.75,15,0,1,6,26:05.5,R4.11
3558,20110930,17,63,S-21721,1,0,7.75,15,0,1,6,26:05.5,R4.11
3559,20110930,17,63,S-21884,3,0,7.75,15,0,1,6,26:05.5,R4.11
3560,20110930,17,63,S-21325,3,0,7.75,15,0,1,6,26:05.5,R4.11
3561,20110930,17,63,S-21931,1,0,7.75,15,0,1,6,26:05.5,R4.11
3562,20110930,17,63,S-21723,0.5,0,7.75,15,0,1,6,26:05.5,R4.11
3563,20110930,17,63,S-21722,0.5,0,7.75,15,0,1,6,26:05.5,R4.11
3564,20110930,17,63,S-21828,0.5,0,7.75,15,0,1,6,26:05.5,R4.11
3565,20110930,17,63,S-21940,3,0,7.75,15,0,1,6,26:05.5,R4.11
3566,20110930,17,63,S-21720,0.5,0,7.75,15,0,1,6,26:05.5,R4.11
3567,20110930,9,63,S-22052,1,1,17.3,15,1,1,6,26:05.5,R4.11
3568,20110930,8,63,S-19246,0.5,0,19,15,0,1,6,26:05.5,R4.11
3569,20110930,16,63,S-21991,5,5,12.55,15,1,1,6,26:05.5,R4.11
3570,20110930,16,63,S-21990,5,5,12.55,15,1,1,6,26:05.5,R4.11
3571,20110930,6,63,S-21469,1,0,14.75,15,0,1,6,26:05.5,R4.11
3572,20110930,14,63,S-21916,3,0,7,15,0,1,6,26:05.5,R4.11
3573,20110930,6,63,S-21963,3,0,14.75,15,0,1,6,26:05.5,R4.11
3574,20110930,14,63,S-21648,1,0,7,15,0,1,6,26:05.5,R4.11
3575,20110930,14,63,S-21870,2,0,7,15,0,1,6,26:05.5,R4.11
3576,20110930,14,63,S-21871,5,0,7,15,0,1,6,26:05.5,R4.11
3577,20110930,8,63,S-21772,5,0,19,15,0,1,6,26:05.5,R4.11
3578,20110930,17,63,S-21716,0,0,7.75,15,1,1,6,26:05.5,R4.11
3579,20110930,16,63,S-21992,5,5,12.55,15,1,1,6,26:05.5,R4.11
3580,20110930,17,63,S-21883,3,0,7.75,15,0,1,6,26:05.5,R4.11
3581,20110930,14,63,S-21972,3,0,7,15,0,1,6,26:05.5,R4.11
3582,20110930,14,63,S-21200,3,0,7,15,0,1,6,26:05.5,R4.11
3583,20110930,14,63,S-21902,5,0,7,15,0,1,6,26:05.5,R4.11
3584,20110930,14,63,S-21904,5,0,7,15,0,1,6,26:05.5,R4.11
3585,20110930,14,63,S-21905,5,0,7,15,0,1,6,26:05.5,R4.11
3586,20110930,14,63,S-21906,3,0,7,15,0,1,6,26:05.5,R4.11
3587,20110930,14,63,S-21290,13,0,7,15,0,1,6,26:05.5,R4.11
3588,20110930,14,63,S-21202,8,0,7,15,0,1,6,26:05.5,R4.11
3589,20110930,14,63,S-21907,2,0,7,15,0,1,6,26:05.5,R4.11
3590,20110930,14,63,S-21909,5,0,7,15,0,1,6,26:05.5,R4.11
3591,20110930,14,63,S-21910,3,0,7,15,0,1,6,26:05.5,R4.11
3592,20110930,14,63,S-21911,3,0,7,15,0,1,6,26:05.5,R4.11
3593,20110930,14,63,S-21912,2,0,7,15,0,1,6,26:05.5,R4.11
3594,20110930,14,63,S-21913,3,0,7,15,0,1,6,26:05.5,R4.11
3595,20110930,14,63,S-21914,2,0,7,15,0,1,6,26:05.5,R4.11
3596,20110930,14,63,S-21908,5,0,7,15,0,1,6,26:05.5,R4.11
3597,20110930,14,63,S-21216,3,0,7,15,0,1,6,26:05.5,R4.11
3598,20110930,14,63,S-21220,5,0,7,15,0,1,6,26:05.5,R4.11
3599,20110930,14,63,S-21222,3,0,7,15,0,1,6,26:05.5,R4.11
3600,20110930,14,63,S-21773,5,0,7,15,0,1,6,26:05.5,R4.11
3601,20110930,14,63,S-21684,5,0,7,15,0,1,6,26:05.5,R4.11
3602,20110930,14,63,S-21900,8,0,7,15,0,1,6,26:05.5,R4.11
3603,20110930,14,63,S-21740,2,0,7,15,0,1,6,26:05.5,R4.11
3604,20110930,14,63,S-21739,3,0,7,15,0,1,6,26:05.5,R4.11
3605,20110930,14,63,S-21738,5,0,7,15,0,1,6,26:05.5,R4.11
3606,20110930,14,63,S-21737,2,0,7,15,0,1,6,26:05.5,R4.11
3607,20110930,14,63,S-21736,13,0,7,15,0,1,6,26:05.5,R4.11
3608,20110930,14,63,S-21733,2,0,7,15,0,1,6,26:05.5,R4.11
3609,20110930,14,63,S-21730,3,0,7,15,0,1,6,26:05.5,R4.11
3610,20110930,14,63,S-21729,2,0,7,15,0,1,6,26:05.5,R4.11
3611,20110930,14,63,S-21728,2,0,7,15,0,1,6,26:05.5,R4.11
3612,20110930,14,63,S-21727,5,0,7,15,0,1,6,26:05.5,R4.11
3613,20110930,14,63,S-21726,8,0,7,15,0,1,6,26:05.5,R4.11
3614,20110930,14,63,S-21725,3,0,7,15,0,1,6,26:05.5,R4.11
3615,20110930,8,63,S-21680,0.5,0,19,15,0,1,6,26:05.5,R4.11
3616,20110930,16,63,S-21993,5,5,12.55,15,1,1,6,26:05.5,R4.11
3617,20110930,16,63,S-21994,13,13,12.55,15,1,1,6,26:05.5,R4.11
3618,20110930,16,63,S-21512,0.5,0,12.55,15,0,1,6,26:05.5,R4.11
3619,20110930,5,63,S-22105,3,0,5,15,0,1,6,26:05.5,R4.11
3620,20110930,5,63,S-22103,3,0,5,15,0,1,6,26:05.5,R4.11
3621,20110930,5,63,S-22102,2,0,5,15,0,1,6,26:05.5,R4.11
3622,20110930,5,63,S-22101,3,0,5,15,0,1,6,26:05.5,R4.11
3623,20110930,5,63,S-21939,1,0,5,15,0,1,6,26:05.5,R4.11
3624,20110930,5,63,S-21937,5,0,5,15,0,1,6,26:05.5,R4.11
3625,20110930,5,63,S-21438,5,0,5,15,0,1,6,26:05.5,R4.11
3626,20110930,8,63,S-19098,5,0,19,15,0,1,6,26:05.5,R4.11
3627,20110930,8,63,S-21412,5,0,19,15,0,1,6,26:05.5,R4.11
3628,20110930,8,63,S-21983,1,0,19,15,0,1,6,26:05.5,R4.11
3629,20110930,8,63,S-21982,0.5,0,19,15,0,1,6,26:05.5,R4.11
3630,20110930,15,63,S-21203,5,0,5,15,0,1,6,26:05.5,R4.11
3631,20110930,15,63,S-21103,8,0,5,15,0,1,6,26:05.5,R4.11
3632,20110930,5,63,S-22106,3,0,5,15,0,1,6,26:05.5,R4.11
3633,20110930,8,63,S-21407,2,0,19,15,0,1,6,26:05.5,R4.11
3634,20110930,14,63,S-21917,3,0,7,15,0,1,6,26:05.5,R4.11
3635,20110930,14,63,S-21920,2,0,7,15,0,1,6,26:05.5,R4.11
3636,20110930,8,63,S-21832,0.5,0,19,15,0,1,6,26:05.5,R4.11
3637,20110930,8,63,S-21974,0.5,0,19,15,0,1,6,26:05.5,R4.11
3638,20110930,14,63,S-21842,0,0,7,15,1,1,6,26:05.5,R4.11
3639,20110930,14,63,S-21929,5,0,7,15,0,1,6,26:05.5,R4.11
3640,20110930,14,63,S-21928,5,0,7,15,0,1,6,26:05.5,R4.11
3641,20110930,14,63,S-21927,8,0,7,15,0,1,6,26:05.5,R4.11
3642,20110930,14,63,S-21955,2,0,7,15,0,1,6,26:05.5,R4.11
3643,20110930,14,63,S-21926,2,0,7,15,0,1,6,26:05.5,R4.11
3644,20110930,14,63,S-21925,3,0,7,15,0,1,6,26:05.5,R4.11
3645,20110930,14,63,S-21924,13,0,7,15,0,1,6,26:05.5,R4.11
3646,20110930,14,63,S-21923,2,0,7,15,0,1,6,26:05.5,R4.11
3647,20110930,14,63,S-21922,3,0,7,15,0,1,6,26:05.5,R4.11
3648,20110930,14,63,S-21921,3,0,7,15,0,1,6,26:05.5,R4.11
3649,20110930,14,63,S-21918,2,0,7,15,0,1,6,26:05.5,R4.11
3650,20110930,16,63,S-19193,0.5,0,12.55,15,0,1,6,26:05.5,R4.11
3651,20110930,8,63,S-21358,13,0,19,15,0,1,6,26:05.5,R4.11
3652,20110930,13,63,S-22016,5,0,17.3,15,0,1,6,26:05.5,R4.11
3653,20110930,9,63,S-22053,3,0,17.3,15,0,1,6,26:05.5,R4.11
3654,20110930,6,63,S-22056,0,0,14.75,15,1,1,6,26:05.5,R4.11
3655,20110930,8,63,S-21406,3,0,19,15,0,1,6,26:05.5,R4.11
3656,20110930,6,63,S-21672,0,1,14.75,15,1,1,6,26:05.5,R4.11
3657,20110930,6,63,S-22027,0,1,14.75,15,1,1,6,26:05.5,R4.11
3658,20110930,13,63,S-22023,5,0,17.3,15,0,1,6,26:05.5,R4.11
3659,20110930,6,63,S-21305,2,0,14.75,15,0,1,6,26:05.5,R4.11
3660,20110930,16,63,S-21986,0.5,0.5,12.55,15,1,1,6,26:05.5,R4.11
3661,20110930,16,63,S-21577,0.5,0,12.55,15,0,1,6,26:05.5,R4.11
3662,20110930,16,63,S-22047,0,0,12.55,15,1,1,6,26:05.5,R4.11
3663,20110930,16,63,S-20956,3,2.5,12.55,15,0.833333333,1,6,26:05.5,R4.11
3664,20110930,16,63,S-21093,2,0.5,12.55,15,0.25,1,6,26:05.5,R4.11
3665,20110930,16,63,S-21509,3,0,12.55,15,0,1,6,26:05.5,R4.11
3666,20110930,9,63,S-21837,3,0,17.3,15,0,1,6,26:05.5,R4.11
3667,20110930,8,63,S-21229,2,0,19,15,0,1,6,26:05.5,R4.11
3668,20110930,16,63,S-21504,7,5,12.55,15,0.714285714,1,6,26:05.5,R4.11
3669,20110930,6,63,S-20788,1,0,14.75,15,0,1,6,26:05.5,R4.11
3670,20110930,14,63,S-21919,2,0,7,15,0,1,6,26:05.5,R4.11
3671,20110930,8,63,S-21683,2,0,19,15,0,1,6,26:05.5,R4.11
3672,20110930,6,63,S-21795,8,0,14.75,15,0,1,6,26:05.5,R4.11
3673,20110930,6,63,S-21839,5,0,14.75,15,0,1,6,26:05.5,R4.11
3674,20110930,6,63,S-21798,3,0,14.75,15,0,1,6,26:05.5,R4.11
3675,20110930,6,63,S-21797,3,0,14.75,15,0,1,6,26:05.5,R4.11
3676,20110930,8,63,S-22283,0.5,0,19,15,0,1,6,26:05.5,R4.11
3677,20110930,8,63,S-20403,3,0,19,15,0,1,6,26:05.5,R4.11
3678,20110930,8,63,S-21977,13,0,19,15,0,1,6,26:05.5,R4.11
3679,20110930,6,63,S-21796,3,0,14.75,15,0,1,6,26:05.5,R4.11
3680,20110930,6,63,S-21960,2,0,14.75,15,0,1,6,26:05.5,R4.11
3681,20110930,6,63,S-20785,1,0,14.75,15,0,1,6,26:05.5,R4.11
3682,20110930,6,63,S-21551,2,0,14.75,15,0,1,6,26:05.5,R4.11
3683,20110930,6,63,S-21301,3,0,14.75,15,0,1,6,26:05.5,R4.11
